time,sensor_type,id,depth_m,flow_cms,velocity_mps,flooding_cms,fullness_ratio,risk
2026-06-09T01:39:00,link,CB4_CONN,0.2443,0.0559,0.7795,,0.7453,
2026-06-09T01:39:00,link,CB5_CONN,0.19682,0.05592,1.00332,,0.57924,
2026-06-09T01:39:00,link,STORM_MAIN_1,0.29505,0.11429,0.52901,,0.19101,
2026-06-09T01:39:00,link,STORM_MAIN_2,0.30946,0.21157,0.91555,,0.2043,
2026-06-09T01:39:00,link,STORM_TO_PUMP,0.40637,0.27121,0.90475,,0.38162,
2026-06-09T01:39:00,link,COMB_MAIN_1,0.25349,0.12745,0.73173,,0.15399,
2026-06-09T01:39:00,link,INTERCEPTOR,0.33181,0.13044,0.57256,,0.29004,
2026-06-09T01:39:00,link,CSO_WEIR,0.0,0.0,0.0,,1.0,
2026-06-09T01:39:00,link,OVF_PIPE,0.46752,0.0,0.0,,0.45863,
2026-06-09T01:39:00,link,PUMP_STATION,0.0,0.2803,0.0,,1.0,
2026-06-09T01:39:00,link,PUMP_FORCE_OUT,0.74787,0.27313,0.55886,,0.97221,
2026-06-09T01:39:00,link,TREATED_OUT,0.31579,0.12453,0.67487,,0.36705,
2026-06-09T01:39:00,node,CB1,0.13056,0.05585,,0.0,0.1088,normal
2026-06-09T01:39:00,node,CB2,0.13962,0.05585,,0.0,0.11635,normal
2026-06-09T01:39:00,node,CB3,1.7,0.05585,,0.02076,1.41667,flooding
2026-06-09T01:39:00,node,CB4,0.13196,0.05585,,0.0,0.10996,normal
2026-06-09T01:39:00,node,CB5,0.13142,0.05585,,0.0,0.10952,normal
2026-06-09T01:39:00,node,SMH1,0.23342,0.11182,,0.0,0.09337,normal
2026-06-09T01:39:00,node,SMH2,0.35668,0.20527,,0.0,0.14267,normal
2026-06-09T01:39:00,node,SMH3,0.26224,0.26749,,0.0,0.10489,normal
2026-06-09T01:39:00,node,COMB2,0.23895,0.12745,,0.0,0.08534,normal
2026-06-09T01:39:00,node,PUMP_WETWELL,0.55051,0.27121,,0.0,0.1835,normal
2026-06-09T01:39:00,node,WWTP_STORAGE,0.42467,0.13044,,0.0,0.10617,normal
2026-06-09T01:40:00,link,CB1_CONN,0.18075,0.05515,1.10025,,0.52094,
2026-06-09T01:40:00,link,CB2_CONN,0.18524,0.05517,1.0671,,0.53727,
2026-06-09T01:40:00,link,CB3_CONN,0.2,0.03509,1.11674,,1.0,
2026-06-09T01:40:00,link,CB4_CONN,0.24295,0.05515,0.77379,,0.74074,
2026-06-09T01:40:00,link,CB5_CONN,0.19562,0.05517,0.9973,,0.57493,
2026-06-09T01:40:00,link,STORM_MAIN_1,0.29342,0.1128,0.52627,,0.1895,
2026-06-09T01:40:00,link,STORM_MAIN_2,0.30786,0.20937,0.91261,,0.20283,
2026-06-09T01:40:00,link,STORM_TO_PUMP,0.40334,0.26827,0.90401,,0.3778,
2026-06-09T01:40:00,link,COMB_MAIN_1,0.25276,0.1267,0.73039,,0.15336,
2026-06-09T01:40:00,link,INTERCEPTOR,0.33171,0.12971,0.56956,,0.28993,
2026-06-09T01:40:00,link,CSO_WEIR,0.0,0.0,0.0,,1.0,
2026-06-09T01:40:00,link,OVF_PIPE,0.47498,0.0,0.0,,0.46812,
2026-06-09T01:40:00,link,PUMP_STATION,0.0,0.27753,0.0,,1.0,
2026-06-09T01:40:00,link,PUMP_FORCE_OUT,0.76326,0.27067,0.54755,,0.98333,
2026-06-09T01:40:00,link,TREATED_OUT,0.31616,0.12483,0.67543,,0.36763,
2026-06-09T01:40:00,node,CB1,0.12962,0.0551,,0.0,0.10801,normal
2026-06-09T01:40:00,node,CB2,0.1386,0.0551,,0.0,0.1155,normal
2026-06-09T01:40:00,node,CB3,1.7,0.0551,,0.02006,1.41667,flooding
2026-06-09T01:40:00,node,CB4,0.131,0.0551,,0.0,0.10916,normal
2026-06-09T01:40:00,node,CB5,0.13047,0.0551,,0.0,0.10873,normal
2026-06-09T01:40:00,node,SMH1,0.23191,0.11032,,0.0,0.09276,normal
2026-06-09T01:40:00,node,SMH2,0.35493,0.20304,,0.0,0.14197,normal
2026-06-09T01:40:00,node,SMH3,0.26079,0.26454,,0.0,0.10432,normal
2026-06-09T01:40:00,node,COMB2,0.23826,0.1267,,0.0,0.08509,normal
2026-06-09T01:40:00,node,PUMP_WETWELL,0.54588,0.26827,,0.0,0.18196,normal
2026-06-09T01:40:00,node,WWTP_STORAGE,0.42516,0.12971,,0.0,0.10629,normal
2026-06-09T01:41:00,link,CB1_CONN,0.17897,0.05381,1.08692,,0.51447,
2026-06-09T01:41:00,link,CB2_CONN,0.18341,0.05384,1.05447,,0.53061,
2026-06-09T01:41:00,link,CB3_CONN,0.2,0.0351,1.11713,,1.0,
2026-06-09T01:41:00,link,CB4_CONN,0.24113,0.05381,0.76124,,0.73461,
2026-06-09T01:41:00,link,CB5_CONN,0.19397,0.05385,0.98359,,0.56895,
2026-06-09T01:41:00,link,STORM_MAIN_1,0.29162,0.11111,0.52296,,0.18784,
2026-06-09T01:41:00,link,STORM_MAIN_2,0.30618,0.2071,0.90967,,0.20128,
2026-06-09T01:41:00,link,STORM_TO_PUMP,0.40022,0.26521,0.90308,,0.37387,
2026-06-09T01:41:00,link,COMB_MAIN_1,0.25196,0.12588,0.72897,,0.15267,
2026-06-09T01:41:00,link,INTERCEPTOR,0.33157,0.12896,0.56664,,0.28975,
2026-06-09T01:41:00,link,CSO_WEIR,0.0,0.0,0.0,,1.0,
2026-06-09T01:41:00,link,OVF_PIPE,0.47085,0.0,0.0,,0.46286,
2026-06-09T01:41:00,link,PUMP_STATION,0.0,0.2747,0.0,,1.0,
2026-06-09T01:41:00,link,PUMP_FORCE_OUT,0.75945,0.28339,0.57483,,0.9807,
2026-06-09T01:41:00,link,TREATED_OUT,0.31646,0.12507,0.67589,,0.36811,
2026-06-09T01:41:00,node,CB1,0.12785,0.0537,,0.0,0.10654,normal
2026-06-09T01:41:00,node,CB2,0.13671,0.0537,,0.0,0.11393,normal
2026-06-09T01:41:00,node,CB3,1.7,0.0537,,0.01861,1.41667,flooding
2026-06-09T01:41:00,node,CB4,0.12921,0.0537,,0.0,0.10768,normal
2026-06-09T01:41:00,node,CB5,0.12872,0.0537,,0.0,0.10726,normal
2026-06-09T01:41:00,node,SMH1,0.23015,0.10764,,0.0,0.09206,normal
2026-06-09T01:41:00,node,SMH2,0.35309,0.20002,,0.0,0.14124,normal
2026-06-09T01:41:00,node,SMH3,0.25927,0.26095,,0.0,0.10371,normal
2026-06-09T01:41:00,node,COMB2,0.23757,0.12588,,0.0,0.08485,normal
2026-06-09T01:41:00,node,PUMP_WETWELL,0.54117,0.26521,,0.0,0.18039,normal
2026-06-09T01:41:00,node,WWTP_STORAGE,0.42556,0.12896,,0.0,0.10639,normal
2026-06-09T01:42:00,link,CB1_CONN,0.17683,0.05231,1.07297,,0.50666,
2026-06-09T01:42:00,link,CB2_CONN,0.18119,0.05234,1.041,,0.52254,
2026-06-09T01:42:00,link,CB3_CONN,0.2,0.03511,1.11759,,1.0,
2026-06-09T01:42:00,link,CB4_CONN,0.23909,0.05231,0.74704,,0.72775,
2026-06-09T01:42:00,link,CB5_CONN,0.19212,0.05235,0.96767,,0.56224,
2026-06-09T01:42:00,link,STORM_MAIN_1,0.28938,0.10885,0.51801,,0.18577,
2026-06-09T01:42:00,link,STORM_MAIN_2,0.30424,0.20455,0.90653,,0.19948,
2026-06-09T01:42:00,link,STORM_TO_PUMP,0.39688,0.26171,0.90117,,0.36972,
2026-06-09T01:42:00,link,COMB_MAIN_1,0.251,0.12488,0.72712,,0.15184,
2026-06-09T01:42:00,link,INTERCEPTOR,0.33136,0.12819,0.56372,,0.2895,
2026-06-09T01:42:00,link,CSO_WEIR,0.0,0.0,0.0,,1.0,
2026-06-09T01:42:00,link,OVF_PIPE,0.46668,0.0,0.0,,0.45757,
2026-06-09T01:42:00,link,PUMP_STATION,0.0,0.27175,0.0,,1.0,
2026-06-09T01:42:00,link,PUMP_FORCE_OUT,0.74525,0.27701,0.56803,,0.97009,
2026-06-09T01:42:00,link,TREATED_OUT,0.3167,0.12527,0.67626,,0.36848,
2026-06-09T01:42:00,node,CB1,0.12593,0.0522,,0.0,0.10494,normal
2026-06-09T01:42:00,node,CB2,0.13464,0.0522,,0.0,0.1122,normal
2026-06-09T01:42:00,node,CB3,1.7,0.0522,,0.01699,1.41667,flooding
2026-06-09T01:42:00,node,CB4,0.12726,0.0522,,0.0,0.10605,normal
2026-06-09T01:42:00,node,CB5,0.12678,0.0522,,0.0,0.10565,normal
2026-06-09T01:42:00,node,SMH1,0.22778,0.10465,,0.0,0.09111,normal
2026-06-09T01:42:00,node,SMH2,0.35096,0.19627,,0.0,0.14039,normal
2026-06-09T01:42:00,node,SMH3,0.2575,0.2569,,0.0,0.103,normal
2026-06-09T01:42:00,node,COMB2,0.23685,0.12488,,0.0,0.08459,normal
2026-06-09T01:42:00,node,PUMP_WETWELL,0.53626,0.26171,,0.0,0.17875,normal
2026-06-09T01:42:00,node,WWTP_STORAGE,0.42587,0.12819,,0.0,0.10647,normal
2026-06-09T01:43:00,link,CB1_CONN,0.17451,0.05081,1.05995,,0.49821,
2026-06-09T01:43:00,link,CB2_CONN,0.17878,0.05085,1.02849,,0.51378,
2026-06-09T01:43:00,link,CB3_CONN,0.2,0.03513,1.11811,,1.0,
2026-06-09T01:43:00,link,CB4_CONN,0.23687,0.05081,0.73324,,0.72023,
2026-06-09T01:43:00,link,CB5_CONN,0.19016,0.05085,0.95204,,0.55513,
2026-06-09T01:43:00,link,STORM_MAIN_1,0.28679,0.10625,0.51214,,0.18342,
2026-06-09T01:43:00,link,STORM_MAIN_2,0.30202,0.20163,0.90287,,0.19744,
2026-06-09T01:43:00,link,STORM_TO_PUMP,0.39327,0.25781,0.89863,,0.36524,
2026-06-09T01:43:00,link,COMB_MAIN_1,0.24991,0.12371,0.72483,,0.15089,
2026-06-09T01:43:00,link,INTERCEPTOR,0.33107,0.12735,0.56068,,0.28916,
2026-06-09T01:43:00,link,CSO_WEIR,0.0,0.0,0.0,,1.0,
2026-06-09T01:43:00,link,OVF_PIPE,0.46252,0.0,0.0,,0.45227,
2026-06-09T01:43:00,link,PUMP_STATION,0.0,0.2686,0.0,,1.0,
2026-06-09T01:43:00,link,PUMP_FORCE_OUT,0.73907,0.27055,0.55766,,0.96508,
2026-06-09T01:43:00,link,TREATED_OUT,0.31687,0.12541,0.67653,,0.36874,
2026-06-09T01:43:00,node,CB1,0.124,0.05071,,0.0,0.10333,normal
2026-06-09T01:43:00,node,CB2,0.13254,0.05071,,0.0,0.11045,normal
2026-06-09T01:43:00,node,CB3,1.7,0.05071,,0.01555,1.41667,flooding
2026-06-09T01:43:00,node,CB4,0.1253,0.05071,,0.0,0.10442,normal
2026-06-09T01:43:00,node,CB5,0.12483,0.05071,,0.0,0.10402,normal
2026-06-09T01:43:00,node,SMH1,0.22508,0.10166,,0.0,0.09003,normal
2026-06-09T01:43:00,node,SMH2,0.3485,0.1922,,0.0,0.1394,normal
2026-06-09T01:43:00,node,SMH3,0.25553,0.25248,,0.0,0.10221,normal
2026-06-09T01:43:00,node,COMB2,0.23606,0.12371,,0.0,0.08431,normal
2026-06-09T01:43:00,node,PUMP_WETWELL,0.53101,0.25781,,0.0,0.177,normal
2026-06-09T01:43:00,node,WWTP_STORAGE,0.42609,0.12735,,0.0,0.10652,normal
2026-06-09T01:44:00,link,CB1_CONN,0.17208,0.04932,1.04735,,0.48936,
2026-06-09T01:44:00,link,CB2_CONN,0.17626,0.04935,1.01638,,0.50461,
2026-06-09T01:44:00,link,CB3_CONN,0.2,0.03515,1.11871,,1.0,
2026-06-09T01:44:00,link,CB4_CONN,0.23449,0.04932,0.71978,,0.71211,
2026-06-09T01:44:00,link,CB5_CONN,0.18809,0.04936,0.93671,,0.54762,
2026-06-09T01:44:00,link,STORM_MAIN_1,0.28395,0.10349,0.50579,,0.18089,
2026-06-09T01:44:00,link,STORM_MAIN_2,0.29954,0.19836,0.89861,,0.19515,
2026-06-09T01:44:00,link,STORM_TO_PUMP,0.38935,0.25353,0.89566,,0.36037,
2026-06-09T01:44:00,link,COMB_MAIN_1,0.24871,0.12242,0.72223,,0.14985,
2026-06-09T01:44:00,link,INTERCEPTOR,0.3307,0.12642,0.55746,,0.28872,
2026-06-09T01:44:00,link,CSO_WEIR,0.0,0.0,0.0,,1.0,
2026-06-09T01:44:00,link,OVF_PIPE,0.45835,0.0,0.0,,0.44698,
2026-06-09T01:44:00,link,PUMP_STATION,0.0,0.26521,0.0,,1.0,
2026-06-09T01:44:00,link,PUMP_FORCE_OUT,0.72993,0.27207,0.5655,,0.95703,
2026-06-09T01:44:00,link,TREATED_OUT,0.31698,0.1255,0.67671,,0.36891,
2026-06-09T01:44:00,node,CB1,0.12205,0.04921,,0.0,0.10171,normal
2026-06-09T01:44:00,node,CB2,0.13041,0.04921,,0.0,0.10868,normal
2026-06-09T01:44:00,node,CB3,1.7,0.04921,,0.01408,1.41667,flooding
2026-06-09T01:44:00,node,CB4,0.12332,0.04921,,0.0,0.10277,normal
2026-06-09T01:44:00,node,CB5,0.12286,0.04921,,0.0,0.10239,normal
2026-06-09T01:44:00,node,SMH1,0.22217,0.09867,,0.0,0.08887,normal
2026-06-09T01:44:00,node,SMH2,0.34573,0.18795,,0.0,0.13829,normal
2026-06-09T01:44:00,node,SMH3,0.25336,0.24771,,0.0,0.10134,normal
2026-06-09T01:44:00,node,COMB2,0.23519,0.12242,,0.0,0.084,normal
2026-06-09T01:44:00,node,PUMP_WETWELL,0.52535,0.25353,,0.0,0.17512,normal
2026-06-09T01:44:00,node,WWTP_STORAGE,0.42622,0.12642,,0.0,0.10655,normal
2026-06-09T01:45:00,link,CB1_CONN,0.16958,0.04782,1.03484,,0.48025,
2026-06-09T01:45:00,link,CB2_CONN,0.17368,0.04785,1.00435,,0.49518,
2026-06-09T01:45:00,link,CB3_CONN,0.2,0.03517,1.11935,,1.0,
2026-06-09T01:45:00,link,CB4_CONN,0.23198,0.04782,0.70648,,0.70351,
2026-06-09T01:45:00,link,CB5_CONN,0.18591,0.04786,0.92164,,0.53972,
2026-06-09T01:45:00,link,STORM_MAIN_1,0.28092,0.10063,0.49928,,0.17819,
2026-06-09T01:45:00,link,STORM_MAIN_2,0.29685,0.19479,0.89383,,0.19267,
2026-06-09T01:45:00,link,STORM_TO_PUMP,0.38511,0.24891,0.89239,,0.35509,
2026-06-09T01:45:00,link,COMB_MAIN_1,0.24743,0.12104,0.71944,,0.14874,
2026-06-09T01:45:00,link,INTERCEPTOR,0.33024,0.12541,0.55405,,0.28817,
2026-06-09T01:45:00,link,CSO_WEIR,0.0,0.0,0.0,,1.0,
2026-06-09T01:45:00,link,OVF_PIPE,0.45418,0.0,0.0,,0.44169,
2026-06-09T01:45:00,link,PUMP_STATION,0.0,0.26153,0.0,,1.0,
2026-06-09T01:45:00,link,PUMP_FORCE_OUT,0.72003,0.26589,0.55795,,0.94795,
2026-06-09T01:45:00,link,TREATED_OUT,0.31701,0.12553,0.67678,,0.36896,
2026-06-09T01:45:00,node,CB1,0.12007,0.04771,,0.0,0.10006,normal
2026-06-09T01:45:00,node,CB2,0.12826,0.04771,,0.0,0.10688,normal
2026-06-09T01:45:00,node,CB3,1.7,0.04771,,0.01259,1.41667,flooding
2026-06-09T01:45:00,node,CB4,0.12133,0.04771,,0.0,0.10111,normal
2026-06-09T01:45:00,node,CB5,0.12088,0.04771,,0.0,0.10073,normal
2026-06-09T01:45:00,node,SMH1,0.21914,0.09567,,0.0,0.08766,normal
2026-06-09T01:45:00,node,SMH2,0.3427,0.18362,,0.0,0.13708,normal
2026-06-09T01:45:00,node,SMH3,0.251,0.24265,,0.0,0.1004,normal
2026-06-09T01:45:00,node,COMB2,0.23423,0.12104,,0.0,0.08365,normal
2026-06-09T01:45:00,node,PUMP_WETWELL,0.51922,0.24891,,0.0,0.17307,normal
2026-06-09T01:45:00,node,WWTP_STORAGE,0.42626,0.12541,,0.0,0.10656,normal
2026-06-09T01:46:00,link,CB1_CONN,0.16703,0.04633,1.02226,,0.47096,
2026-06-09T01:46:00,link,CB2_CONN,0.17104,0.04636,0.99224,,0.48556,
2026-06-09T01:46:00,link,CB3_CONN,0.2,0.03519,1.12004,,1.0,
2026-06-09T01:46:00,link,CB4_CONN,0.22936,0.04633,0.69332,,0.69446,
2026-06-09T01:46:00,link,CB5_CONN,0.18364,0.04637,0.9067,,0.53147,
2026-06-09T01:46:00,link,STORM_MAIN_1,0.27776,0.09773,0.49268,,0.17537,
2026-06-09T01:46:00,link,STORM_MAIN_2,0.29398,0.19099,0.88864,,0.19002,
2026-06-09T01:46:00,link,STORM_TO_PUMP,0.38054,0.24399,0.88897,,0.34941,
2026-06-09T01:46:00,link,COMB_MAIN_1,0.24609,0.11961,0.71654,,0.14758,
2026-06-09T01:46:00,link,INTERCEPTOR,0.3297,0.12431,0.55046,,0.28751,
2026-06-09T01:46:00,link,CSO_WEIR,0.0,0.0,0.0,,1.0,
2026-06-09T01:46:00,link,OVF_PIPE,0.45002,0.0,0.0,,0.4364,
2026-06-09T01:46:00,link,PUMP_STATION,0.0,0.25757,0.0,,1.0,
2026-06-09T01:46:00,link,PUMP_FORCE_OUT,0.71208,0.2621,0.55462,,0.94004,
2026-06-09T01:46:00,link,TREATED_OUT,0.31698,0.12551,0.67676,,0.3689,
2026-06-09T01:46:00,node,CB1,0.11808,0.04622,,0.0,0.0984,normal
2026-06-09T01:46:00,node,CB2,0.12609,0.04622,,0.0,0.10507,normal
2026-06-09T01:46:00,node,CB3,1.7,0.04622,,0.01107,1.41667,flooding
2026-06-09T01:46:00,node,CB4,0.11931,0.04622,,0.0,0.09942,normal
2026-06-09T01:46:00,node,CB5,0.11887,0.04622,,0.0,0.09906,normal
2026-06-09T01:46:00,node,SMH1,0.21604,0.09268,,0.0,0.08642,normal
2026-06-09T01:46:00,node,SMH2,0.33948,0.17925,,0.0,0.13579,normal
2026-06-09T01:46:00,node,SMH3,0.24847,0.23736,,0.0,0.09939,normal
2026-06-09T01:46:00,node,COMB2,0.23319,0.11961,,0.0,0.08328,normal
2026-06-09T01:46:00,node,PUMP_WETWELL,0.51261,0.24399,,0.0,0.17087,normal
2026-06-09T01:46:00,node,WWTP_STORAGE,0.4262,0.12431,,0.0,0.10655,normal
2026-06-09T01:47:00,link,CB1_CONN,0.16442,0.04483,1.00955,,0.46149,
2026-06-09T01:47:00,link,CB2_CONN,0.16835,0.04486,0.97996,,0.47577,
2026-06-09T01:47:00,link,CB3_CONN,0.2,0.03521,1.12076,,1.0,
2026-06-09T01:47:00,link,CB4_CONN,0.22666,0.04483,0.68017,,0.68505,
2026-06-09T01:47:00,link,CB5_CONN,0.18129,0.04487,0.89184,,0.52291,
2026-06-09T01:47:00,link,STORM_MAIN_1,0.27449,0.09486,0.4863,,0.17245,
2026-06-09T01:47:00,link,STORM_MAIN_2,0.29096,0.18703,0.88315,,0.18723,
2026-06-09T01:47:00,link,STORM_TO_PUMP,0.37566,0.23883,0.88537,,0.34342,
2026-06-09T01:47:00,link,COMB_MAIN_1,0.2447,0.11814,0.71359,,0.14637,
2026-06-09T01:47:00,link,INTERCEPTOR,0.32906,0.12314,0.54671,,0.28675,
2026-06-09T01:47:00,link,CSO_WEIR,0.0,0.0,0.0,,1.0,
2026-06-09T01:47:00,link,OVF_PIPE,0.44585,0.0,0.0,,0.43112,
2026-06-09T01:47:00,link,PUMP_STATION,0.0,0.25331,0.0,,1.0,
2026-06-09T01:47:00,link,PUMP_FORCE_OUT,0.70286,0.25918,0.5539,,0.93079,
2026-06-09T01:47:00,link,TREATED_OUT,0.31687,0.12542,0.67663,,0.36873,
2026-06-09T01:47:00,node,CB1,0.11605,0.04472,,0.0,0.09671,normal
2026-06-09T01:47:00,node,CB2,0.1239,0.04472,,0.0,0.10325,normal
2026-06-09T01:47:00,node,CB3,1.7,0.04472,,0.00952,1.41667,flooding
2026-06-09T01:47:00,node,CB4,0.11726,0.04472,,0.0,0.09772,normal
2026-06-09T01:47:00,node,CB5,0.11683,0.04472,,0.0,0.09736,normal
2026-06-09T01:47:00,node,SMH1,0.21285,0.08969,,0.0,0.08514,normal
2026-06-09T01:47:00,node,SMH2,0.33612,0.17491,,0.0,0.13445,normal
2026-06-09T01:47:00,node,SMH3,0.2458,0.23191,,0.0,0.09832,normal
2026-06-09T01:47:00,node,COMB2,0.23208,0.11814,,0.0,0.08289,normal
2026-06-09T01:47:00,node,PUMP_WETWELL,0.50553,0.23883,,0.0,0.16851,normal
2026-06-09T01:47:00,node,WWTP_STORAGE,0.42604,0.12314,,0.0,0.10651,normal
2026-06-09T01:48:00,link,CB1_CONN,0.16176,0.04333,0.99672,,0.45184,
2026-06-09T01:48:00,link,CB2_CONN,0.16561,0.04337,0.96754,,0.46582,
2026-06-09T01:48:00,link,CB3_CONN,0.2,0.03524,1.1215,,1.0,
2026-06-09T01:48:00,link,CB4_CONN,0.22389,0.04334,0.66688,,0.6754,
2026-06-09T01:48:00,link,CB5_CONN,0.17887,0.04338,0.87693,,0.51409,
2026-06-09T01:48:00,link,STORM_MAIN_1,0.27112,0.09195,0.47976,,0.16945,
2026-06-09T01:48:00,link,STORM_MAIN_2,0.28784,0.18297,0.87744,,0.18435,
2026-06-09T01:48:00,link,STORM_TO_PUMP,0.3705,0.23349,0.88184,,0.33709,
2026-06-09T01:48:00,link,COMB_MAIN_1,0.24326,0.11665,0.71062,,0.14513,
2026-06-09T01:48:00,link,INTERCEPTOR,0.32835,0.12191,0.54284,,0.2859,
2026-06-09T01:48:00,link,CSO_WEIR,0.0,0.0,0.0,,1.0,
2026-06-09T01:48:00,link,OVF_PIPE,0.44168,0.0,0.0,,0.42583,
2026-06-09T01:48:00,link,PUMP_STATION,0.0,0.24899,0.0,,1.0,
2026-06-09T01:48:00,link,PUMP_FORCE_OUT,0.69379,0.25375,0.54798,,0.92112,
2026-06-09T01:48:00,link,TREATED_OUT,0.31668,0.12528,0.67639,,0.36844,
2026-06-09T01:48:00,node,CB1,0.11401,0.04322,,0.0,0.09501,normal
2026-06-09T01:48:00,node,CB2,0.12169,0.04322,,0.0,0.10141,normal
2026-06-09T01:48:00,node,CB3,1.7,0.04322,,0.00795,1.41667,flooding
2026-06-09T01:48:00,node,CB4,0.11519,0.04322,,0.0,0.09599,normal
2026-06-09T01:48:00,node,CB5,0.11477,0.04322,,0.0,0.09564,normal
2026-06-09T01:48:00,node,SMH1,0.20959,0.0867,,0.0,0.08384,normal
2026-06-09T01:48:00,node,SMH2,0.33265,0.17053,,0.0,0.13306,normal
2026-06-09T01:48:00,node,SMH3,0.24302,0.22634,,0.0,0.09721,normal
2026-06-09T01:48:00,node,COMB2,0.23091,0.11665,,0.0,0.08247,normal
2026-06-09T01:48:00,node,PUMP_WETWELL,0.49799,0.23349,,0.0,0.166,normal
2026-06-09T01:48:00,node,WWTP_STORAGE,0.42579,0.12191,,0.0,0.10645,normal
2026-06-09T01:49:00,link,CB1_CONN,0.15906,0.04184,0.98365,,0.44204,
2026-06-09T01:49:00,link,CB2_CONN,0.16283,0.04187,0.9549,,0.45571,
2026-06-09T01:49:00,link,CB3_CONN,0.2,0.03526,1.12226,,1.0,
2026-06-09T01:49:00,link,CB4_CONN,0.22105,0.04184,0.65348,,0.66547,
2026-06-09T01:49:00,link,CB5_CONN,0.17639,0.04188,0.86183,,0.50506,
2026-06-09T01:49:00,link,STORM_MAIN_1,0.26768,0.08903,0.47307,,0.16638,
2026-06-09T01:49:00,link,STORM_MAIN_2,0.28462,0.17885,0.87124,,0.18149,
2026-06-09T01:49:00,link,STORM_TO_PUMP,0.36498,0.22804,0.8789,,0.33031,
2026-06-09T01:49:00,link,COMB_MAIN_1,0.2418,0.11515,0.70765,,0.14386,
2026-06-09T01:49:00,link,INTERCEPTOR,0.32756,0.12062,0.53888,,0.28495,
2026-06-09T01:49:00,link,CSO_WEIR,0.0,0.0,0.0,,1.0,
2026-06-09T01:49:00,link,OVF_PIPE,0.43752,0.0,0.0,,0.4206,
2026-06-09T01:49:00,link,PUMP_STATION,0.0,0.2449,0.0,,1.0,
2026-06-09T01:49:00,link,PUMP_FORCE_OUT,0.68544,0.24993,0.54511,,0.91203,
2026-06-09T01:49:00,link,TREATED_OUT,0.31642,0.12508,0.67605,,0.36804,
2026-06-09T01:49:00,node,CB1,0.11193,0.04173,,0.0,0.09328,normal
2026-06-09T01:49:00,node,CB2,0.11946,0.04173,,0.0,0.09955,normal
2026-06-09T01:49:00,node,CB3,1.7,0.04173,,0.00658,1.41667,flooding
2026-06-09T01:49:00,node,CB4,0.11309,0.04173,,0.0,0.09424,normal
2026-06-09T01:49:00,node,CB5,0.11268,0.04173,,0.0,0.0939,normal
2026-06-09T01:49:00,node,SMH1,0.20626,0.08371,,0.0,0.08251,normal
2026-06-09T01:49:00,node,SMH2,0.32909,0.16613,,0.0,0.13164,normal
2026-06-09T01:49:00,node,SMH3,0.24016,0.22073,,0.0,0.09606,normal
2026-06-09T01:49:00,node,COMB2,0.22968,0.11515,,0.0,0.08203,normal
2026-06-09T01:49:00,node,PUMP_WETWELL,0.48981,0.22804,,0.0,0.16327,normal
2026-06-09T01:49:00,node,WWTP_STORAGE,0.42544,0.12062,,0.0,0.10636,normal
2026-06-09T01:50:00,link,CB1_CONN,0.15631,0.04034,0.97035,,0.43208,
2026-06-09T01:50:00,link,CB2_CONN,0.16,0.04038,0.942,,0.44546,
2026-06-09T01:50:00,link,CB3_CONN,0.2,0.03529,1.12303,,1.0,
2026-06-09T01:50:00,link,CB4_CONN,0.21816,0.04035,0.63988,,0.65534,
2026-06-09T01:50:00,link,CB5_CONN,0.17385,0.04039,0.84656,,0.49582,
2026-06-09T01:50:00,link,STORM_MAIN_1,0.26417,0.08609,0.46624,,0.16325,
2026-06-09T01:50:00,link,STORM_MAIN_2,0.28133,0.17465,0.8648,,0.17855,
2026-06-09T01:50:00,link,STORM_TO_PUMP,0.35911,0.22254,0.87683,,0.32311,
2026-06-09T01:50:00,link,COMB_MAIN_1,0.24031,0.11364,0.70469,,0.14257,
2026-06-09T01:50:00,link,INTERCEPTOR,0.32669,0.11928,0.53486,,0.28392,
2026-06-09T01:50:00,link,CSO_WEIR,0.0,0.0,0.0,,1.0,
2026-06-09T01:50:00,link,OVF_PIPE,0.43335,0.0,0.0,,0.41541,
2026-06-09T01:50:00,link,PUMP_STATION,0.0,0.2405,0.0,,1.0,
2026-06-09T01:50:00,link,PUMP_FORCE_OUT,0.67645,0.24623,0.54316,,0.90177,
2026-06-09T01:50:00,link,TREATED_OUT,0.31609,0.12482,0.6756,,0.36753,
2026-06-09T01:50:00,node,CB1,0.10982,0.04023,,0.0,0.09151,normal
2026-06-09T01:50:00,node,CB2,0.11719,0.04023,,0.0,0.09765,normal
2026-06-09T01:50:00,node,CB3,1.7,0.04023,,0.00496,1.41667,flooding
2026-06-09T01:50:00,node,CB4,0.11096,0.04023,,0.0,0.09246,normal
2026-06-09T01:50:00,node,CB5,0.11056,0.04023,,0.0,0.09213,normal
2026-06-09T01:50:00,node,SMH1,0.20288,0.08072,,0.0,0.08115,normal
2026-06-09T01:50:00,node,SMH2,0.32545,0.16173,,0.0,0.13018,normal
2026-06-09T01:50:00,node,SMH3,0.23721,0.21504,,0.0,0.09488,normal
2026-06-09T01:50:00,node,COMB2,0.2284,0.11364,,0.0,0.08157,normal
2026-06-09T01:50:00,node,PUMP_WETWELL,0.48101,0.22254,,0.0,0.16034,normal
2026-06-09T01:50:00,node,WWTP_STORAGE,0.42499,0.11928,,0.0,0.10625,normal
2026-06-09T01:51:00,link,CB1_CONN,0.15353,0.03885,0.95668,,0.42201,
